IMG_ID,AUTHOR,LAT,LON,S3_Label,S16_Label,S365_Label,Prob_indoor,Prob_natural,Prob_urban,LOC
336466397_0a77c852fc_133_65367662@N00.jpg,65367662@N00,37.414345,-122.04613,2,10,293,0.0009641145059280377,0.11838722856793993,0.8806486148620536,
336484296_4fd70f5079_129_65367662@N00.jpg,65367662@N00,37.414345,-122.04613,2,10,0,0.0392046199485776,0.3037242140781018,0.6570710662690544,
336704316_7a59701ccd_144_65367662@N00.jpg,65367662@N00,39.44017,-120.23025,1,6,342,0.11777294962954345,0.8358397346910778,0.04638744287601648,
337041068_b82764feb7_166_94949650@N00.jpg,94949650@N00,13.4327,103.880023,1,8,151,0.0034762161908252764,0.5837138969430384,0.4128099230970013,
337062989_edf9b3dd9c_129_94949650@N00.jpg,94949650@N00,10.766953,106.702308,2,15,112,0.006655222842881781,0.004590230451174904,0.9887546083408141,
337063030_7969a7b51c_160_65367662@N00.jpg,65367662@N00,36.45843,-121.92146,1,6,342,0.012236767235040968,0.6239739410473888,0.36378918655434334,
337118406_ace0f9b03d_147_65367662@N00.jpg,65367662@N00,36.74989,-118.83773,1,8,150,0.000254237629770504,0.9934823231935894,0.006263403777934329,
337320907_65d68400bb_137_65367662@N00.jpg,65367662@N00,36.553776,-117.0401,1,8,141,0.013820841477923784,0.9835197890555047,0.002659572152975076,
337519612_a20759c2a7_139_63163416@N00.jpg,63163416@N00,30.051636,31.237993,0,0,198,0.9633468318102132,0.0007313859155715362,0.035921708545458834,
337520827_afa3753336_130_63163416@N00.jpg,63163416@N00,30.051636,31.237993,0,5,331,0.9814879859853676,0.0006759285240036661,0.01783611730526502,
337534295_8a12d1be27_145_65367662@N00.jpg,65367662@N00,38.13896,-122.23405,1,6,342,0.17504867593546725,0.7717912993503617,0.05316000584266334,
337601077_c468d9e781_156_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,1,6,48,0.02457391218712246,0.6410976893898805,0.334328456496678,
337601216_800d8377a6_158_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,2,10,59,0.00017634564034407774,0.4625471470061306,0.5372764263594227,
337622802_7021e7ceb8_152_77235581@N00.jpg,77235581@N00,58.204285,-6.372027,1,6,190,0.00023626222459416368,0.995118166371384,0.004645574280502275,
337630068_6939be9c3b_147_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,1,6,187,0.04136236848671615,0.6551708264642002,0.3034668463071739,
337674214_b1650f1de4_143_65367662@N00.jpg,65367662@N00,38.188816,-119.99902,1,6,305,1.6300184213946523e-05,0.5870954575820946,0.412888106636891,
337766077_ecb1634894_164_65367662@N00.jpg,65367662@N00,37.715874,-119.6466,1,6,187,0.0003038286271257462,0.8144625839532864,0.18523364349212912,
337850202_0481d003e7_129_65367662@N00.jpg,65367662@N00,37.715874,-119.6466,1,6,190,1.809607877611974e-05,0.9944260520791948,0.005555873893834384,
337866907_3f69c49d11_160_65367662@N00.jpg,65367662@N00,37.30839,-121.8022,1,6,145,0.0010694323423954266,0.7562186193251352,0.24271193926890625,
337931775_5f954d8993_143_65367662@N00.jpg,65367662@N00,42.169003,-123.54675,1,8,150,0.01652542839555149,0.8866997978645372,0.09677473304517026,
337941296_63bf00d2ec_141_65367662@N00.jpg,65367662@N00,42.169003,-123.54675,1,7,116,0.1998776274043479,0.5141457266427096,0.2859766392984753,
337950622_c8b0ce2612_146_65367662@N00.jpg,65367662@N00,42.169003,-123.54675,1,7,350,0.012353204966681686,0.9482684053117652,0.03937828720056835,
337962444_9d38a2e1b4_143_65367662@N00.jpg,65367662@N00,42.93832800000001,-122.09758,1,6,309,0.0002238599858372936,0.8793734217400129,0.12040269372825918,
337999539_44b51e67e5_158_65367662@N00.jpg,65367662@N00,37.30839,-121.8022,1,8,62,0.30970615659092005,0.5178095245237273,0.17248428629129364,
338070970_d926da275d_126_65367662@N00.jpg,65367662@N00,37.8088,-122.42355,1,6,305,0.0003506889644208089,0.6723245422053292,0.3273246451971765,
338134217_b6ba0b28e3_129_65367662@N00.jpg,65367662@N00,36.595135,-118.72169,2,10,118,8.01030653857504e-06,0.13935917192021208,0.8606327373191331,
338236169_95bd4c9529_128_65367662@N00.jpg,65367662@N00,36.78169000000001,-118.63223,1,6,324,1.961213787983604e-06,0.9994926974138424,0.0005053676019650165,
338579734_19955c5055_155_63163416@N00.jpg,63163416@N00,30.051636,31.237993,0,5,331,0.6299727269929463,0.004956593913448161,0.3650707019294259,
338584174_bf1940c300_123_63163416@N00.jpg,63163416@N00,30.051636,31.237993,0,5,332,0.5551797220142021,3.127611599706981e-05,0.4447891292439841,
338612532_488a7843f5_124_65367662@N00.jpg,65367662@N00,36.74989,-118.83773,2,7,364,0.015172658379000838,0.4910638692994098,0.4937635076297422,
338641330_f63a44088b_150_65367662@N00.jpg,65367662@N00,36.78665,-118.66296,1,7,350,0.0006955330011801045,0.9969180842821959,0.002386438602554809,
338647100_b0eaed8918_166_63163416@N00.jpg,63163416@N00,30.051636,31.237993,0,0,46,0.8330681613311981,0.0010738917070440834,0.16585792217024675,
338771297_34e5146dda_133_65367662@N00.jpg,65367662@N00,37.309013,-119.03068,1,8,150,0.00020491191557159288,0.9782358332126933,0.021559155555083358,
338783972_00d0ac0448_124_65367662@N00.jpg,65367662@N00,36.851604,-118.95034,1,8,150,0.00017655589649745448,0.9456603818462099,0.054162978859404916,
338813171_2b5abca5bc_148_65367662@N00.jpg,65367662@N00,40.83422,-122.75927,1,6,303,0.3297009877933743,0.663562655834173,0.006736420790701221,
338819884_0303305b54_126_65367662@N00.jpg,65367662@N00,40.83422,-122.75927,1,6,186,0.009027020206183956,0.9851102213998502,0.005862666251498894,
338860529_edc2bb9876_127_63163416@N00.jpg,63163416@N00,29.8984,31.193532,0,1,131,0.9806978585746258,0.005416610372755315,0.013885530611783992,
338864024_9c2f3c6f04_153_65367662@N00.jpg,65367662@N00,37.32557,-121.86358,1,8,36,0.025866349651368026,0.9365071166687392,0.037626564692509135,
338866914_c692fd3706_149_63163416@N00.jpg,63163416@N00,29.929423,31.236963,2,12,191,0.06335959702471428,0.2796678725835591,0.6569725340370951,
338875021_a171956837_151_65367662@N00.jpg,65367662@N00,36.422344,-116.84299,1,7,116,6.0558350855721706e-05,0.9749006481136708,0.025038787384565886,
338972365_43e184797c_158_63163416@N00.jpg,63163416@N00,30.016192,31.205377,1,7,116,0.002927588645942336,0.8743546597015879,0.12271763849634533,
339209475_006c434ba6_129_65367662@N00.jpg,65367662@N00,37.30839,-121.8022,2,12,268,0.30100359278321603,0.2931170725825609,0.4058793504609852,
339313032_980ff766b2_127_65367662@N00.jpg,65367662@N00,36.157833,-115.15457,2,11,334,0.00036725996214267975,9.20875339517624e-05,0.9995407031007248,
339330889_e49a4a6cb0_130_90833046@N00.jpg,90833046@N00,44.98213300000001,-93.152003,2,14,201,0.0034014210711248447,0.00163529534999185,0.9949631807698368,
339337656_ac1cd0d248_127_90833046@N00.jpg,90833046@N00,44.98213300000001,-93.152003,2,14,201,0.16711241212736372,0.0029633894976477393,0.8299242057133895,
339341033_08806bca61_162_90833046@N00.jpg,90833046@N00,44.98213300000001,-93.152003,0,2,45,0.7737698951312364,0.005490053528347971,0.2207399508051484,
339341215_e9469c0cb1_162_90833046@N00.jpg,90833046@N00,44.98213300000001,-93.152003,1,6,309,0.0018925252628863016,0.8703949270256999,0.12771259278485836,
339342415_d63d054a25_135_65367662@N00.jpg,65367662@N00,36.129,-112.03994,1,6,187,0.0001856834327567114,0.9873210721500988,0.012493130731837221,
339345948_d8367fb466_129_90833046@N00.jpg,90833046@N00,44.98213300000001,-93.152003,0,2,45,0.9810000187240852,0.01126594019235938,0.0077341430482782405,
339349158_4db1d1ae02_164_90833046@N00.jpg,90833046@N00,45.127925,-93.137111,1,8,359,0.05830222264647311,0.8714268342505989,0.07027114846868797,
339357558_4be0580fa8_141_65367662@N00.jpg,65367662@N00,36.129,-112.03994,1,7,81,0.000951010133314334,0.9854559708678714,0.013592966070859802,
339372756_fe25417821_124_65367662@N00.jpg,65367662@N00,35.46359,-116.05033,1,7,117,5.217304957405578e-05,0.9661852075644006,0.03376261945107717,
339445735_036ccf1dc0_136_63163416@N00.jpg,63163416@N00,30.016192,31.205377,2,12,294,0.3284654717972799,0.006687263719634018,0.6648472150371774,
339475362_b294375952_138_65367662@N00.jpg,65367662@N00,37.310104,-121.87373999999998,1,8,150,0.001130308170964156,0.8666076270342842,0.13226205556190251,
339479847_8d444a33ea_138_63163416@N00.jpg,63163416@N00,31.213021,29.946069,2,11,108,0.00861048135596576,0.0009117021878140008,0.9904777447479204,
339490370_19c934edea_149_65367662@N00.jpg,65367662@N00,37.715874,-119.6466,2,10,257,0.002724720359262633,0.1672170618203097,0.8300583118635227,
339511213_52d45964c2_158_65367662@N00.jpg,65367662@N00,36.591274,-121.91511,1,6,243,0.0008261174748547263,0.5047979700050291,0.4943759591824346,
339587579_cb2e47bc03_165_63163416@N00.jpg,63163416@N00,25.691502,32.634801,2,11,86,0.004604040660098008,0.3971487775693845,0.5982472020955925,
339656972_e7d6cef70e_146_63163416@N00.jpg,63163416@N00,36.852153,35.347137,0,3,1,0.9999997217616944,6.700280354713295e-09,4.044167878440835e-07,
340336439_b5293392d2_156_59555137@N00.jpg,59555137@N00,13.434954,103.88925,2,11,227,0.2450553972829397,0.2310185733072103,0.523926015292659,
340961169_8924dbe369_154_21341800@N00.jpg,21341800@N00,28.620692,77.192687,2,13,206,1.2497452754362415e-06,3.134956386681778e-06,0.999995671960188,
341001806_63aa64f9c8_152_21341800@N00.jpg,21341800@N00,12.415118,-1.576538,0,8,105,0.3567905377551601,0.34827067221791275,0.29493885363302397,
341010404_a451def017_134_30571787@N00.jpg,30571787@N00,46.467955,10.375857,2,15,125,0.010173777275564788,0.0065943438062276965,0.9832319332012958,
342755334_4bd9ecb33c_156_90833046@N00.jpg,90833046@N00,44.884899,-93.313064,1,8,104,0.005015270366538926,0.8158247265293852,0.1791600609139975,
342757465_f8a747384f_149_90833046@N00.jpg,90833046@N00,44.885461,-93.314132,2,12,268,0.0005198056289916764,0.4968435828502131,0.5026366868604968,
343061785_3cbb02e134_154_39595541@N00.jpg,39595541@N00,25.076095,-77.361205,1,8,362,0.02334788986213709,0.5214080315269598,0.455244101929452,
343824041_13cba6597f_161_59398218@N00.jpg,59398218@N00,12.653068,-7.987232,0,5,196,0.6011418265185284,0.0062160250916747355,0.3926420106633941,
343826237_57941e9a77_166_59398218@N00.jpg,59398218@N00,12.653068,-7.987232,0,0,122,0.7937612158806928,0.03795100393585926,0.16828774819676084,
344778471_22fadc7c34_141_53364390@N00.jpg,53364390@N00,38.207027,-107.518043,1,8,234,0.00015725475436675906,0.979395612116484,0.02044702895943812,
34489106_b6bb027a4c_23_49503208420@N01.jpg,49503208420@N01,-23.546363,-65.398178,1,7,233,0.0009054550668849972,0.7368702269435516,0.2622243172279468,
345088316_eb58c4520f_165_23812473@N00.jpg,23812473@N00,19.457528,-96.961898,1,8,362,0.003468668867355973,0.6821276694869596,0.3144037005054301,
345096189_312c967d69_148_23812473@N00.jpg,23812473@N00,19.513521,-96.873321,2,12,260,0.0032844754148158017,0.07010047286069465,0.9266150997337804,
345111273_895a2901e6_142_23812473@N00.jpg,23812473@N00,25.728003,-80.26371,1,6,48,0.0003019589648107779,0.9828785322470601,0.016819595541264217,
345113591_9839a3e329_152_23812473@N00.jpg,23812473@N00,25.728003,-80.26371,2,10,293,0.0013264951301361627,0.2389712741333785,0.7597021895471237,
345193913_8abc25e892_135_59398218@N00.jpg,59398218@N00,12.653068,-7.987232,2,12,294,0.048624898291921965,0.32313039382827924,0.6282447333170893,
345197484_5387135658_133_59398218@N00.jpg,59398218@N00,12.653068,-7.987232,2,14,201,0.2457454738781024,0.0018770203335058968,0.7523775097463599,
345199822_8f751df0e5_145_59398218@N00.jpg,59398218@N00,12.653068,-7.987232,2,12,291,0.3057393572532305,0.26018493403091725,0.4340757566704099,
345230156_93f79eb60b_159_56776080@N00.jpg,56776080@N00,51.938814,-3.883752,2,15,144,0.1950500184378825,0.004707487281336853,0.8002425034864018,
345997958_ba807942a4_160_78225438@N00.jpg,78225438@N00,47.377785,8.53945,2,15,47,0.09091166931692383,0.007853082093419061,0.9012352364458422,
346354744_93c1c3b09b_150_82981539@N00.jpg,82981539@N00,35.68686,51.406059,0,2,311,0.9809102612134374,0.006251162952440437,0.012838555062148038,
346356176_9f97095a9f_125_82981539@N00.jpg,82981539@N00,35.68686,51.406059,2,14,201,0.07699651563613319,0.0038149239922864453,0.9191885618185952,
346848851_e2ac3b09e3_139_78225438@N00.jpg,78225438@N00,41.403491,2.173345,2,11,91,0.002717079345885054,0.030792707391469776,0.9664901199121516,
346871888_d03545a716_137_97332629@N00.jpg,97332629@N00,38.616199,-109.619092,2,10,118,2.588891840549224e-05,0.029153854267829793,0.9708202697903768,
346949135_b0b1d403a7_164_97332629@N00.jpg,97332629@N00,36.153053,-109.526309,1,7,81,0.0021512661901796908,0.8182871625572545,0.1795615085329043,
347024285_88f9525930_146_97332629@N00.jpg,97332629@N00,35.326881,-112.875316,2,10,257,0.19755515717685052,0.010465433357438773,0.7919793092464431,
347065865_75ad1062ea_145_77235581@N00.jpg,77235581@N00,58.41726800000001,-6.436271,1,7,341,0.0024924905936494213,0.7398037547966396,0.2577037224607075,
347071959_33469e3cdb_158_77235581@N00.jpg,77235581@N00,58.420527,-6.440906,1,8,105,0.01136700758446274,0.5879407394143072,0.4006921703267672,
347082248_cdacd5022d_150_77235581@N00.jpg,77235581@N00,58.269178,-6.786031,1,8,349,0.00034197881369557587,0.5237511557209995,0.4759069709827113,
347083732_b50c07089e_144_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,1,7,306,0.0007184572533560639,0.9685514554045084,0.030730146035239162,
347095082_65d1b5836c_148_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,1,6,194,0.002632362580811787,0.8990687179218639,0.09829891837102878,
347100708_81e1b0a015_148_77235581@N00.jpg,77235581@N00,58.18626999999999,-6.367864,1,6,194,0.0001677890366309498,0.6529002399480106,0.34693202541744483,
347103682_ee47f3bfee_139_97332629@N00.jpg,97332629@N00,36.101093,-115.180749,1,6,113,5.285359447124247e-06,0.4999997038414017,0.49999489621853205,
347104027_f910f82213_165_77235581@N00.jpg,77235581@N00,58.199457,-6.384944,1,6,194,0.00013758332805480222,0.7897363704698535,0.2101260505450284,
347106063_8a0839eb22_128_77235581@N00.jpg,77235581@N00,58.212566,-6.388185,2,10,170,0.014598161381563557,0.02928532441143261,0.956116576211059,
347106949_786cd159da_44_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,2,10,207,0.00015017497055797024,0.08398048427173642,0.9158694003527345,
347107471_ba3adc42b9_141_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,2,11,86,0.000265591277408439,0.004151744784322453,0.995582875113152,
347134461_ab027237bb_125_82981539@N00.jpg,82981539@N00,35.68686,51.406059,2,11,61,0.4550278871263345,0.012189132264893487,0.5327829723128161,
347135285_c534b1d869_137_82981539@N00.jpg,82981539@N00,35.68686,51.406059,2,11,77,0.0030131190778917016,0.011264814936055243,0.9857219762980948,
347136001_f9e3fe6361_135_82981539@N00.jpg,82981539@N00,35.68686,51.406059,0,1,244,0.9859369851595259,0.0002920100841450335,0.01377099855899644,
347136171_df57214040_130_82981539@N00.jpg,82981539@N00,35.68686,51.406059,0,2,121,0.9670074066439014,0.010958598277881038,0.022034031280341537,
347767503_033d078b65_126_59555137@N00.jpg,59555137@N00,13.434954,103.88925,2,11,226,0.001562811423828192,0.027409505307660176,0.9710276401283874,
347895125_caddff80cb_131_93455345@N00.jpg,93455345@N00,51.501904,-0.129089,2,14,166,0.21233070865744708,0.0033269077549320514,0.7843424304742044,
347965385_bdc45bd7fd_140_23812473@N00.jpg,23812473@N00,19.535358,-99.263631,2,13,206,0.00018266172303788014,0.06738868919467532,0.932428696648934,
347978703_5cff6b1b87_135_23812473@N00.jpg,23812473@N00,19.535358,-99.263631,2,11,13,0.06082762349684856,0.3175942387210853,0.6215781581368134,
347985886_64911b5156_146_23812473@N00.jpg,23812473@N00,19.535358,-99.263631,1,8,340,0.0005850204064838938,0.6152203731726473,0.3841946163263907,
348145656_d75a68a9ff_154_97332629@N00.jpg,97332629@N00,36.460087,-116.871013,1,7,305,0.000501381426396108,0.6890254251980679,0.3104731886974008,
348200325_c56462f293_150_97332629@N00.jpg,97332629@N00,37.874175,-119.422073,1,8,334,0.0017817101735850829,0.6425327767461226,0.3556855439047979,
348217623_bf026eba9d_151_97332629@N00.jpg,97332629@N00,37.874175,-119.422073,0,0,133,0.9389697123278892,0.0006483798506877747,0.060381856497713216,
348310302_d0203f7731_55_97332629@N00.jpg,97332629@N00,37.778804,-122.420053,2,15,112,0.0009089970079116938,0.08264915724898714,0.9164418866660426,
348315378_8f9a48cbc9_135_97332629@N00.jpg,97332629@N00,37.778804,-122.420053,0,0,54,0.9698980077394062,4.817532223455601e-05,0.030053725801011844,
348358141_509391a62e_151_97332629@N00.jpg,97332629@N00,37.778804,-122.420053,2,15,125,0.002771301823933925,0.0013447065206833027,0.9958840276617592,
348424445_99ce2d52aa_146_85971448@N00.jpg,85971448@N00,47.609287,-122.342419,2,10,257,0.11299838240825012,0.017493878315789857,0.8695076307586049,
348471300_a35546a400_160_44067110@N00.jpg,44067110@N00,40.465313,-3.5680910000000003,2,10,293,0.0007092995053810669,0.0009031737707353438,0.9983875860522914,
348819402_93e7b4a83d_130_51162504@N00.jpg,51162504@N00,34.036906,-118.67702,2,10,266,0.0006851432742020179,0.026021207462588958,0.9732936656087886,
348845700_71b36e2bd3_162_36887937@N00.jpg,36887937@N00,46.058091,7.000555,2,10,127,0.07961242422214809,0.1002095315520819,0.8201779913730434,
349077619_5a2bcf81fe_131_97332629@N00.jpg,97332629@N00,37.778804,-122.420053,2,10,175,0.0003238225472097511,0.309288415357706,0.6903876801090583,
349098747_0d543cdd4f_153_70323761@N00.jpg,70323761@N00,40.720148,-74.00875,2,15,245,0.002609172798202053,0.0017622026514914067,0.9956286151208076,
349099483_d20ab7922f_136_97332629@N00.jpg,97332629@N00,36.600817,-121.890392,1,6,194,0.0002702977838646703,0.9953612202530736,0.00436861126876309,
349177239_5fd6f4dfff_165_97332629@N00.jpg,97332629@N00,34.136211,-118.351593,2,15,231,0.2386818939804751,1.665020317075799e-06,0.7613164731495641,
349187019_7618ae1b96_125_51162504@N00.jpg,51162504@N00,34.595981,-120.140819,2,15,119,0.42919304819905335,0.0006282769053331805,0.5701787177235929,
349187181_4276f70c6c_153_51162504@N00.jpg,51162504@N00,34.595981,-120.140819,2,13,361,9.763773274802136e-08,0.0003362848788314478,0.9996635304486692,
349329351_1740d6876d_166_97332629@N00.jpg,97332629@N00,33.988206,-118.47536,2,12,351,0.0006191871405012428,0.18959353972714288,0.8097872743883155,
349348047_5925bfb832_151_51162504@N00.jpg,51162504@N00,36.372662,-121.90313799999998,1,7,94,8.022563326548493e-05,0.9923187989901124,0.007600973427145163,
349379377_0d39acc271_139_51162504@N00.jpg,51162504@N00,35.372814,-120.862827,1,14,364,0.009311962670601305,0.6168241403825618,0.3738638966950418,
349388044_f3b4ec17fc_145_97332629@N00.jpg,97332629@N00,33.803774,-117.920594,2,12,7,0.004167493883598715,0.0107744277937627,0.9850580950847244,
349388449_84a9d2f8b5_128_51162504@N00.jpg,51162504@N00,35.372814,-120.862827,1,6,97,6.958768204423649e-05,0.9757482068586114,0.02418214505247951,
349413978_576523fec7_151_97324495@N00.jpg,97324495@N00,52.370778,4.898185,0,0,122,0.7919079246551828,0.03291581077533578,0.17517624222332984,
349414528_8ed48e248f_161_97332629@N00.jpg,97332629@N00,33.803774,-117.920594,2,12,254,0.004152038130850855,0.2592143992407045,0.7366335850412611,
349418618_7043cdcaab_140_97324495@N00.jpg,97324495@N00,52.370778,4.898185,0,5,122,0.9953259793048944,0.0013218315268765937,0.003352237186277307,
349421087_641b26de2f_134_97324495@N00.jpg,97324495@N00,52.370778,4.898185,0,5,69,0.9916874786419668,0.0002012865652991636,0.008111244989710829,
349445487_7716d67489_128_97332629@N00.jpg,97332629@N00,33.803774,-117.920594,2,11,361,0.0026200294458069697,0.0015866544604383748,0.9957932592295436,
349445497_ce22d1acd9_128_97332629@N00.jpg,97332629@N00,33.803774,-117.920594,2,12,7,0.00010687025793043592,0.002029470177596693,0.9978634870983738,
349445500_6927323be0_160_97332629@N00.jpg,97332629@N00,33.803774,-117.920594,2,12,7,0.008453552156319155,0.003208011672285238,0.9883384694615778,
349459030_5fb6ba67cc_137_97332629@N00.jpg,97332629@N00,33.803774,-117.920594,2,12,7,0.0004595963342227394,0.002734235106392591,0.9968061688921802,
349461403_6756b23744_129_82981539@N00.jpg,82981539@N00,29.610028000000003,52.53421700000001,2,11,109,0.0012036402325986686,0.0010698850795751724,0.9977263843803206,
349601127_76086026e4_161_97332629@N00.jpg,97332629@N00,32.685511,-114.62551100000002,1,8,306,0.02115539689066281,0.6583374715555692,0.3205071433367266,
349908832_ab866096b1_135_44067110@N00.jpg,44067110@N00,40.409475,-3.705752,0,5,236,0.8863654416627593,0.0010295559450330671,0.1126050211135592,
350562918_307456dab6_131_41894169878@N01.jpg,41894169878@N01,39.610978,-104.811029,0,2,215,0.9919264285835538,0.0032192981607863658,0.004854291920338483,
350614755_a4466bd674_163_97332629@N00.jpg,97332629@N00,32.685511,-114.62551100000002,0,2,363,0.9988279490701852,0.00011625649237334555,0.0010558472426769328,
350650388_e5f7983265_149_51162504@N00.jpg,51162504@N00,36.555343,-121.923201,2,14,197,0.040727589082592885,0.09333993052969447,0.8659324428023325,
350676468_5055e50f16_152_51162504@N00.jpg,51162504@N00,36.959391,-122.018365,1,6,324,0.0043803231358872105,0.9747184866644272,0.02090129362493753,
350676593_d32a66985b_163_51162504@N00.jpg,51162504@N00,36.959391,-122.018365,2,10,171,0.05022187683368351,0.2875430495579252,0.6622350135628388,
350677023_e48c1fd4b0_154_51162504@N00.jpg,51162504@N00,36.959391,-122.018365,1,6,324,0.003236376339494029,0.9490552176398594,0.04770845122254741,
350685500_322365b21a_145_97332629@N00.jpg,97332629@N00,33.492994,-111.923196,0,3,98,0.8770816947431674,0.0006912497584123932,0.12222712900980047,
350691632_fbecef0860_148_51162504@N00.jpg,51162504@N00,37.80657100000001,-122.440288,1,6,48,0.0002631286443124381,0.9291582274418032,0.07057865781050765,
350709146_68c87e6784_158_97332629@N00.jpg,97332629@N00,40.702187,-74.01456999999998,2,12,7,0.0010886260877918594,0.0008390472210883515,0.9980723648920692,
350752818_0726a9f845_143_51162504@N00.jpg,51162504@N00,37.805367,-122.456424,2,10,66,0.0002596903877183365,0.1866118431328232,0.8131284999345496,
350754522_ab827b3e19_166_51162504@N00.jpg,51162504@N00,37.805367,-122.456424,1,6,97,0.001444572686068568,0.9558266077392544,0.0427287309716462,
350755394_993aec6f8d_156_51162504@N00.jpg,51162504@N00,37.80735900000001,-122.46947,2,15,296,0.00016115740539979218,0.009070032435026354,0.9907689403308836,
350802150_42a9869fd6_124_91062007@N00.jpg,91062007@N00,36.857583,-75.976928,2,12,273,5.3146326194575266e-05,0.10732036230090893,0.8926263750830401,
35212492_08b78db8e6_33_63163416@N00.jpg,63163416@N00,26.210278,50.579767,0,5,69,0.8276288834354535,0.075455451372612,0.09691569069671148,
35212493_ee924191ef_26_63163416@N00.jpg,63163416@N00,26.210278,50.579767,2,10,171,5.291350150393726e-05,0.01520541311631529,0.9847416542692128,
352380518_202b75e610_152_85971448@N00.jpg,85971448@N00,35.985368,-111.960811,1,7,81,0.0003608730342230526,0.9975216978890232,0.0021174793779970003,
353494958_4a7e189527_132_16836474@N00.jpg,16836474@N00,4.644867,-75.570487,1,7,232,0.029240714807542645,0.6131753211666364,0.3575839401755729,
35352930_f691e0f1e2_30_49503208420@N01.jpg,49503208420@N01,41.371977,2.177782,1,6,180,0.10272689177376026,0.8552654790115001,0.0420076563205285,
35356357_91e38ed1a0_22_42485416@N00.jpg,42485416@N00,57.62922800000001,-6.333618,1,7,341,0.0007908733816126556,0.9368416183522186,0.06236751722244449,
35357914_00d3f6dea5_28_42485416@N00.jpg,42485416@N00,55.959194,-3.216247,2,14,153,0.08472923466592787,0.3834060311526351,0.5318648039379144,
356103045_cd2d647b58_140_64855637@N00.jpg,64855637@N00,36.618184,-121.901893,0,2,63,0.9985003551324922,0.0014412805080369349,5.8364820105544224e-05,
356532015_cb096e7877_160_40084555@N00.jpg,40084555@N00,38.724358,-123.462982,1,7,94,0.00033537492227075916,0.9951070329870256,0.004557576860680257,
356783671_5fddafe1da_162_82981539@N00.jpg,82981539@N00,29.76691,52.838401,2,14,41,0.0026116339522939125,0.00040879651125802496,0.9969795445955794,
356872603_fc07a113a8_133_99437479@N00.jpg,99437479@N00,22.275118,114.165973,2,15,307,1.192384022955656e-05,4.602013899457358e-06,0.9999834816610996,
356973252_d7272bf5c8_156_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,2,10,118,0.0004969462461602012,0.3047034895192713,0.6947996003827801,
356976135_56963fa6ca_155_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,2,10,113,0.0008990884682080412,0.3476289327624338,0.6514720402048064,
356978165_0d19c2efe7_139_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,2,14,59,0.0003607364143931591,0.3603570998403995,0.6392821233700374,
356988501_85bd1470bb_139_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,1,6,48,0.00025042779074446736,0.7561925590922982,0.2435570679975001,
356991880_907a95a8af_148_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,1,6,186,0.0005450556625987701,0.9926237387682876,0.006831137080865801,
356997367_51e59b12bf_127_77235581@N00.jpg,77235581@N00,58.207914,-6.389622,2,10,171,0.0011298008786102542,0.047095495000107235,0.9517745960396552,
357002597_39f66b9179_144_77235581@N00.jpg,77235581@N00,58.209892,-6.396188,1,6,171,0.0032952945305737558,0.5508366239864699,0.44586807028395015,
357006410_56c2255710_146_77235581@N00.jpg,77235581@N00,58.211209,-6.388421,2,15,319,0.008867986284487372,0.0031215292854511745,0.9880103093669206,
357006445_59e324334e_147_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,2,10,171,0.0002999333877546917,0.13549516639420744,0.8642048866576886,
357007889_8ca0c33de8_164_77235581@N00.jpg,77235581@N00,58.202872,-6.379451,2,12,276,0.010176859257135323,3.177898836644044e-05,0.989791360690369,
357017194_3b8461275c_129_77235581@N00.jpg,77235581@N00,58.189098,-6.376533,1,11,214,0.0001862771282929998,0.5020248496286399,0.4977889290234572,
357019041_c9d985b9eb_134_77235581@N00.jpg,77235581@N00,58.160334,-6.531543,1,8,141,0.0007045359393273997,0.9266238013727844,0.07267171923331261,
357019239_3aa477b691_146_77235581@N00.jpg,77235581@N00,58.16540500000001,-6.551456,2,15,296,0.0009205327301948784,0.18041655959967784,0.8186630228043477,
357019994_8888cfc0d6_162_77235581@N00.jpg,77235581@N00,58.179347,-6.548709,1,7,341,0.00030203844617204817,0.9962195911415392,0.0034783568355027947,
357552352_8c2b86b617_141_25159586@N00.jpg,25159586@N00,36.038682,139.38105,0,0,120,0.9883225744839804,0.0001636339411135168,0.011513856255866985,
357717829_4199f06c73_141_65367662@N00.jpg,65367662@N00,19.416897,-155.27303999999995,1,14,364,0.00382892501293064,0.5615474489524104,0.4346236496810274,
357924605_e33e305025_137_65367662@N00.jpg,65367662@N00,19.639597,-155.99265,0,1,55,0.9890146928025908,0.005083783324742797,0.005901562107199609,
358495984_cd62fe9a72_141_65367662@N00.jpg,65367662@N00,19.639597,-155.99265,1,6,357,2.402757253256935e-07,0.9999764496809168,2.335644704544796e-05,
